raw_id,tracking_id,customer_id,job_id,sample_id,system_name,site,station,sample_date,year,calculation_type,level_,replicate_,depth,fraction,report_note,taxa_id,custom_taxa_id,pollution_tolerance_class,organism,habitat,phylum,division,class_,subclass_,order_,suborder,family,subfamily,tribe,genus,subgenus,species,subspecies,variety,form_,morph,coloniality,coloniality_state,structure_,physiological_state,taxonomic_authority,assay_class,palmer_index,environmental_tolerance_class,area_per_unit_square_um,volume_per_unit_cubic_um,area_to_volume_ratio,biovolume_to_volume_ratio,biovolume_per_unit_cubic_um,biomass_per_animal_ug,average_cells_per_natural_unit,concentration_natural_unit_per_ml_,total_area_square_um_per_ml_,relative_total_area_percent,total_volume_cubic_um_per_ml_,relative_total_volume_percent,total_biovolume_cubic_um_per_ml_,relative_total_biovolume_percent,total_animal_biomass_ug_per_ml_,relative_total_animal_biomass_percent,algal_cell_concentration_cells_per_ml_,algal_biomass_concentration_mg_per_l_,relative_algal_cell_concentration_percent,relative_algal_biomass_concentration_percent,relative_concentration_percent,average_gald_um,taxa_count,uncertain,customer_requested_units,alternate_taxa_name,sample_weight,sample_weight_unit,measurement_notes,tally_notes
83,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2110,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlorogonium,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Dang.,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1438.8494,4631.1265,0.311,1,4631.1265,0,1,169.3848,243719.1555,0.00588995,784442.2353,0.00472769,784442.2353,0.06872951,0,0,169.3848,0.78444224,0.00014336,0.06872951,0.00034156,92,8,FALSE,NU/ml,,0,.,.,
84,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",47.1239,18.8496,2.5,1,18.8496,0,1,84.6924,3991.0352,0.00009645,1596.4175,0.00000962,1596.4175,0.00013987,0,0,84.6924,0.00159642,0.00007168,0.00013987,0.00017078,20,4,FALSE,NU/ml,Ankyra judayi,0,.,.,
85,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3015,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Cryptomonas,.,erosa,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg .,1,0,".,.,.,.,.,.,.,.,.,.,.,.",708.7911,1671.3273,0.424,1,1671.3273,0,1,42.3462,30014.602,0.00072536,70774.342,0.00042654,70774.342,0.00620095,0,0,42.3462,0.07077434,0.00003584,0.00620095,0.00008539,21,2,FALSE,NU/ml,,0,.,.,
86,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3043,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Plagioselmis,.,minuta,.,nannoplanctica,.,.,Cell-Motile,Free,Vegetative,Live,Skuja,1,0,"., ., ., ., ., ., ., ., ., ., ., .",45.2389,33.5103,1.35,1,33.5103,0,1,765.3942,34625.5913,0.0008368,25648.589,0.00015458,25648.589,0.00224722,0,0,765.3942,0.02564859,0.00064779,0.00224722,0.00154341,8,2,FALSE,NU/ml,"Rhodomonas lacustris, Rhodomonas minuta  nannoplanctica",0,.,.,
87,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,42096.6805,84639.5858,0.00204548,11286.12,0.00006802,11286.12,0.00098884,0,0,42096.6805,0.01128612,0.03562834,0.00098884,0.08488769,0.8,110,FALSE,NU/ml,,0,.,.,
88,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",2163.6077,11240.7318,0.192,0.00773536,86.9511,0,49.6,13777.0954,29808229.77,0.72037466,154864634.8,0.93334013,1197933.603,0.10495787,0,0,683343.9336,1.1979336,0.57834512,0.10495787,0.02778142,27.2,36,FALSE,NU/ml,,0,.,.,
89,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",224.8813,316.3374,0.711,0.00285042,0.9017,0,7,2678.8797,602429.9423,0.01455891,847429.8291,0.0051073,2415.5458,0.00021164,0,0,18752.1577,0.00241555,0.01587081,0.00021164,0.00540194,12,7,FALSE,NU/ml,Aphanothece smithii,0,.,.,
90,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",8.201,1.6755,4.895,1,1.6755,0,1,5740.4564,47077.4832,0.00113772,9618.1348,0.00005797,9618.1348,0.0008427,0,0,5740.4564,0.00961813,0.00485841,0.0008427,0.01157559,3.2,15,FALSE,NU/ml,,0,.,.,
91,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,302330.7054,818378.9864,0.01977774,121567.1766,0.00073266,121567.1766,0.0106512,0,0,302330.7054,0.12156718,0.25587626,0.0106512,0.60964792,1.2,790,FALSE,NU/ml,,0,.,.,
92,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.0309,1.753,4.011,1,1.753,0,1,32146.556,226019.2207,0.0054622,56352.9127,0.00033963,56352.9127,0.0049374,0,0,32146.556,0.05635291,0.0272071,0.0049374,0.06482332,1.496,84,FALSE,NU/ml,,0,.,.,
93,210076-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/2/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5020,.,2,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Euglena,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,0,0,.,272.2151,260.7522,1.044,1,260.7522,0,1,21.1731,5763.6361,0.00013929,5520.931,0.00003327,5520.931,0.00048372,0,0,21.1731,0.00552093,0.00001792,0.00048372,0.0000427,20,1,FALSE,NU/ml,Brachysira,0,.,.,
94,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",113.3902,122.2301,0.928,1,122.2301,0,1,44775.5602,5077109.722,0.21539066,5472921.197,0.08511805,5472921.197,0.69092501,0,0,44775.5602,5.4729212,0.06351272,0.69092501,0.14148367,11.6,117,FALSE,NU/ml,,0,.,.,
95,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2110,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlorogonium,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Dang.,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1739.1857,5872.5163,0.296,1,5872.5163,0,1,254.0771,441887.3199,0.01874657,1492072.117,0.02320557,1492072.117,0.18836557,0,0,254.0771,1.49207212,0.0003604,0.18836557,0.00080284,100.8,12,FALSE,NU/ml,,0,.,.,
96,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",32.9867,13.1947,2.5,1,13.1947,0,1,84.6924,2793.7221,0.00011852,1117.4905,0.00001738,1117.4905,0.00014108,0,0,84.6924,0.00111749,0.00012013,0.00014108,0.00026761,14,4,FALSE,NU/ml,Ankyra judayi,0,.,.,
97,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3015,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Cryptomonas,.,erosa,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg .,1,0,".,.,.,.,.,.,.,.,.,.,.,.",987.2195,2368.0627,0.417,1,2368.0627,0,1,3.8344,3785.4428,0.00016059,9080.2155,0.00014122,9080.2155,0.00114633,0,0,3.8344,0.00908022,0.00000544,0.00114633,0.00001212,29.3333,3,FALSE,NU/ml,,0,.,.,
98,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,15307.8838,30778.0312,0.00130572,4104.0437,0.00006383,4104.0437,0.00051811,0,0,15307.8838,0.00410404,0.02171375,0.00051811,0.04837049,0.8,40,FALSE,NU/ml,,0,.,.,
99,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",1147.7235,4192.3042,0.274,0.0105794,44.3521,0,25.3,13011.7012,14933835.29,0.63355114,54549009.78,0.84837794,577096.2748,0.0728551,0,0,329196.0415,0.57709627,0.46695423,0.0728551,0.04111491,19.04,34,FALSE,NU/ml,,0,.,.,
100,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",237.7268,310.9758,0.764,0.03771552,11.7286,0,10,8036.639,1910524.473,0.08105185,2499200.244,0.03886902,94258.5242,0.0118996,0,0,80366.39,0.09425852,0.1139972,0.0118996,0.0253945,14.4,21,FALSE,NU/ml,Aphanothece smithii,0,.,.,
101,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",8.201,1.6755,4.895,1,1.6755,0,1,1530.7884,12553.9955,0.00053259,2564.8359,0.00003989,2564.8359,0.0003238,0,0,1530.7884,0.00256484,0.00217138,0.0003238,0.00483705,3.2,4,FALSE,NU/ml,,0,.,.,
102,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,114809.1286,310776.8303,0.01318436,46164.7506,0.00071798,46164.7506,0.00582804,0,0,114809.1286,0.04616475,0.16285314,0.00582804,0.36277864,1.2,300,FALSE,NU/ml,,0,.,.,
103,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.0309,1.753,4.011,1,1.753,0,1,118636.0996,834118.5526,0.03538654,207969.0826,0.00323446,207969.0826,0.02625491,0,0,118636.0996,0.20796908,0.16828158,0.02625491,0.37487126,1.496,310,FALSE,NU/ml,,0,.,.,
104,210077-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,3/15/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,5023,.,0,Algae,Freshwater,.,Euglenophyta,Euglenophyceae,.,Euglenales,.,Euglenaceae,.,.,Lepocinclis,.,acus,.,.,.,.,Cell-Motile,Free,Vegetative,Live,(O.F.Müller) B.Marin & Melkonian 2003,1,0,"., ., ., ., ., ., ., ., ., ., ., .",636.1965,651.8805,0.976,1,651.8805,0,1,21.1731,13470.2487,0.00057146,13802.3275,0.00021466,13802.3275,0.00174246,0,0,21.1731,0.01380233,0.00003003,0.00174247,0.0000669,100,1,FALSE,NU/ml,,0,.,.,
105,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2080,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlamydomonas,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,4,"., ., ., ., ., ., ., ., ., ., ., .",71.1161,54.7425,1.299,1,54.7425,0,1,39545.3665,2812312.241,0.19628415,2164812.227,0.06823095,2164812.227,0.47277644,0,0,39545.3665,2.16481223,0.06291356,0.47277644,0.12738352,6.64,155,FALSE,NU/ml,,0,.,.,
106,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2110,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Volvocales,.,Chlamydomonadaceae,.,.,Chlorogonium,.,.,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Dang.,1,0,"., ., ., ., ., ., ., ., ., ., ., .",2023.814,8825.2783,0.229,1,8825.2783,0,1,155.2694,314236.3051,0.02193199,1370295.316,0.04318922,1370295.316,0.29926075,0,0,155.2694,1.37029532,0.00024702,0.29926075,0.00050015,101.4,11,FALSE,NU/ml,,0,.,.,
107,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,2491,.,0,Algae,Freshwater,.,Chlorophyta,Chlorophyceae,.,Chlorococcales,.,Chlorococcaceae,.,.,Schroederia,.,judayi,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,G. M. Smith,1,0,"., ., ., ., ., ., ., ., ., ., ., .",37.5986,14.9993,2.507,1,14.9993,0,1,510.2628,19185.1667,0.00133902,7653.5847,0.00024123,7653.5847,0.00167148,0,0,510.2628,0.00765358,0.00081179,0.00167148,0.00164366,16,2,FALSE,NU/ml,Ankyra judayi,0,.,.,
108,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,1652,.,0,Algae,Freshwater,.,Chrysophyta,Chrysophyceae,.,.,.,.,.,.,.,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Cienkowski .,1,0,"., ., ., ., ., ., ., ., ., ., ., .",9.4122,2.6808,3.511,1,2.6808,0,1,255.1314,2401.3477,0.0001676,683.9562,0.00002156,683.9562,0.00014937,0,0,255.1314,0.00068396,0.00040589,0.00014937,0.00082183,2,1,FALSE,NU/ml,,0,.,.,
109,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3015,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Cryptomonas,.,erosa,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg .,1,0,".,.,.,.,.,.,.,.,.,.,.,.",1147.2303,2941.7275,0.39,1,2941.7275,0,1,5.9647,6842.8827,0.0004776,17546.5171,0.00055303,17546.5171,0.00383201,0,0,5.9647,0.01754652,0.00000949,0.00383201,0.00001921,29.1429,7,FALSE,NU/ml,,0,.,.,
110,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,3043,.,0,Algae,Freshwater,.,Cryptophyta,Cryptophyceae,.,Cryptomonadales,.,Cryptomonadaceae,.,.,Plagioselmis,.,minuta,.,nannoplanctica,.,.,Cell-Motile,Free,Vegetative,Live,Skuja,1,0,"., ., ., ., ., ., ., ., ., ., ., .",45.2389,33.5103,1.35,1,33.5103,0,1,255.1314,11541.8638,0.00080556,8549.5297,0.00026947,8549.5297,0.00186714,0,0,255.1314,0.00854953,0.00040589,0.00186714,0.00082183,8,1,FALSE,NU/ml,"Rhodomonas lacustris, Rhodomonas minuta  nannoplanctica",0,.,.,
111,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4282,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,.,.,.,.,.,.,<1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.0106,0.2681,7.5,1,0.2681,0,1,35718.3956,71815.4061,0.00501233,9576.1019,0.00030182,9576.1019,0.00209134,0,0,35718.3956,0.0095761,0.05682515,0.00209134,0.11505608,0.8,140,FALSE,NU/ml,,0,.,.,
112,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4051,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanocapsa,.,elachista,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,West & West,1,0,"., ., ., ., ., ., ., ., ., ., ., .",632.5473,1901.5132,0.333,0.01742432,33.1326,0,18.9,14032.2268,8876047.196,0.61949997,26682464.55,0.84098287,464924.1588,0.10153545,0,0,265209.0871,0.46492416,0.42192672,0.10153545,0.0452006,14.24,55,FALSE,NU/ml,,0,.,.,
113,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4062,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Aphanothece,.,nidulans,.,.,.,.,Colonial-Nonmotile,Attached,Vegetative,Live,P. Richter,1,0,"., ., ., ., ., ., ., ., ., ., ., .",93.2251,92.9174,1.003,0.04188719,3.892,0,7.4,10460.3873,975170.6498,0.06806162,971951.9886,0.03063416,40711.8273,0.00889111,0,0,77406.8658,0.04071183,0.12314821,0.00889111,0.03369499,6.96,41,FALSE,NU/ml,Aphanothece smithii,0,.,.,
114,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4321,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,elongatus,.,.,.,.,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",8.201,1.6755,4.895,1,1.6755,0,1,5357.7593,43938.9843,0.0030667,8976.9258,0.00028294,8976.9258,0.00196048,0,0,5357.7593,0.00897693,0.00852377,0.00196048,0.01725841,3.2,21,FALSE,NU/ml,,0,.,.,
115,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4323,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechococcus,.,sp. 1,.,.,.,< 1um ovoid,Cell-Nonmotile,Free,Vegetative,Live,Nageli,1,0,".,.,.,.,.,.,.,.,.,.,.,.",2.7069,0.4021,6.732,1,0.4021,0,1,71436.7911,193372.25,0.01349633,28724.7337,0.00090535,28724.7337,0.00627324,0,0,71436.7911,0.02872473,0.1136503,0.00627323,0.23011216,1.2,280,FALSE,NU/ml,,0,.,.,
116,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,4285,.,0,Algae,Freshwater,.,Cyanophyta,Cyanophyceae,.,Chroococcales,.,Chroococcaceae,.,.,Synechocystis,.,.,.,.,.,>1 um spherical,Cell-Nonmotile,Free,Vegetative,Live,N/A,1,0,".,.,.,.,.,.,.,.,.,.,.,.",7.0309,1.753,4.011,1,1.753,0,1,132668.3264,932777.7362,0.06510283,232567.5762,0.00733011,232567.5762,0.05079077,0,0,132668.3264,0.23256758,0.21106484,0.05079077,0.42735115,1.496,520,FALSE,NU/ml,,0,.,.,
117,210078-013,13,4,SSB,South Sparkling Bog,"Pump, HP, 0-bott",1,4/13/2021,2021,Phytoplankton - Grab,Hypsometric Pool,.,0,0-bott,Lugols makes it difficult to determine picoplankton from bacteria.,6040,.,0,Algae,Freshwater,.,Pyrrhophyta,Dinophyceae,.,Peridinales,.,Peridinaceae,.,.,Peridinium,.,.,.,.,.,.,Cell-Motile,Free,Vegetative,Live,Ehrenberg,1,0,".,.,.,.,.,.,.,.,.,.,.,.",1608.6066,5287.6495,0.304,1,5287.6495,0,1,42.3462,68118.3594,0.00475429,223911.806,0.00705729,223911.806,0.04890042,0,0,42.3462,0.22391181,0.00006737,0.04890042,0.00013641,28,3,FALSE,NU/ml,,0,.,.,
